player_api_id,player_name,rating_inicial,rating_final,evolucao
23257,Chris Brunt,73.0,68.0,-5.0
23264,Gabriel Agbonlahor,76.0,74.0,-2.0
23265,"Patrick Kenny,30",73.0,63.0,-10.0
23268,Phil Jagielka,73.0,81.0,8.0
23271,Danny Webber,74.0,63.0,-11.0
23275,Michael Tonge,74.0,65.0,-9.0
23282,Nicky Shorey,77.0,61.0,-16.0
23283,Steve Sidwell,78.0,73.0,-5.0
23284,Ibrahima Sonko,74.0,64.0,-10.0
23285,Glen Little,73.0,65.0,-8.0
23286,Leroy Lita,80.0,64.0,-16.0
23288,Dave Kitson,75.0,64.0,-11.0
23291,Kevin Doyle,79.0,68.0,-11.0
23293,Shane Long,67.0,75.0,8.0
23299,Brett Ormerod,70.0,66.0,-4.0
23304,Djamel Belmadi,68.0,63.0,-5.0
23305,Nathan Dyer,63.0,76.0,13.0
23307,Steve Simonsen,70.0,62.0,-8.0
23310,Michael Duberry,75.0,60.0,-15.0
23311,Clint Hill,68.0,72.0,4.0
23314,Mamady Sidibe,67.0,63.0,-4.0
23317,David Templeton,54.0,64.0,10.0
23333,Seyi Olofinjana,73.0,66.0,-7.0
23334,Jody Craddock,72.0,64.0,-8.0
23335,Jackie McNamara,68.0,60.0,-8.0
23349,Clarke Carlisle,68.0,61.0,-7.0
23352,Marlon King,76.0,71.0,-5.0
23354,Ashley Young,77.0,79.0,2.0
23355,Hameur Bouazza,73.0,70.0,-3.0
23358,Adrian Mariappa,70.0,71.0,1.0
23369,Andy Wilkinson,55.0,68.0,13.0
23370,Martin Paterson,59.0,64.0,5.0
23371,Carl Dickinson,62.0,63.0,1.0
23377,Garry Monk,61.0,67.0,6.0
23412,Lewis Guy,53.0,60.0,7.0
23415,Paul Heffernan,63.0,64.0,1.0
23425,Greg Halford,67.0,66.0,-1.0
23426,Wayne Brown,66.0,64.0,-2.0
23431,Chris Iwelumo,68.0,62.0,-6.0
23435,George Elokobi,58.0,62.0,4.0
23438,Richard Garcia,65.0,62.0,-3.0
23445,Steve Banks,67.0,58.0,-9.0
23446,Jack Ross,66.0,64.0,-2.0
23453,Paul Rachubka,61.0,60.0,-1.0
23463,Pawel Abbott,63.0,59.0,-4.0
23464,Gary Taylor-Fletcher,63.0,67.0,4.0
23499,Aaron Wilbraham,50.0,65.0,15.0
23507,Michael Nelson,57.0,60.0,3.0
23512,Jon Daly,63.0,62.0,-1.0
23528,Andrew Crofts,59.0,69.0,10.0
23538,Matt Jarvis,56.0,73.0,17.0
23563,Caleb Folan,60.0,64.0,4.0
23571,Wes Morgan,65.0,78.0,13.0
23574,Kris Commons,66.0,73.0,7.0
23575,Scott Dobie,55.0,59.0,4.0
23579,James Perch,61.0,70.0,9.0
23587,Felix Bastians,56.0,72.0,16.0
23593,Bradley Orr,60.0,65.0,5.0
23605,Dean Windass,60.0,66.0,6.0
23628,Pierre Wome,78.0,72.0,-6.0
23629,Andrew Surman,70.0,73.0,3.0
23660,Jim Goodwin,62.0,66.0,4.0
23675,Marcio Mossoro,70.0,74.0,4.0
23678,Alex Song,72.0,78.0,6.0
23686,Manuel Almunia,75.0,71.0,-4.0
23688,Mathieu Flamini,73.0,76.0,3.0
23692,Calvin Zola Makongo,52.0,60.0,8.0
23697,Carl Tremarco,50.0,61.0,11.0
23720,William Haining,61.0,54.0,-7.0
23724,Chris Killen,73.0,64.0,-9.0
23727,Marc Tierney,54.0,66.0,12.0
23728,Chris Porter,70.0,60.0,-10.0
23729,Chris Swailes,60.0,60.0,0.0
23732,Matthew Connolly,68.0,70.0,2.0
23736,Keith Southern,59.0,64.0,5.0
23740,Scott Vernon,57.0,61.0,4.0
23755,Joe Cardle,63.0,63.0,0.0
23760,David Bentley,83.0,73.0,-10.0
23765,Patrick Cregg,66.0,61.0,-5.0
23772,Graham Stack,57.0,58.0,1.0
23779,Quincy Owusu-Abeyie,75.0,72.0,-3.0
23780,Aaron Hughes,71.0,70.0,-1.0
23781,Eric Djemba-Djemba,74.0,64.0,-10.0
23782,Gareth Barry,82.0,79.0,-3.0
23783,Gary Cahill,70.0,82.0,12.0
23784,Gavin McCann,75.0,71.0,-4.0
23785,Jlloyd Samuel,71.0,70.0,-1.0
23787,Liam Ridgewell,71.0,71.0,0.0
23788,Luke Moore,75.0,67.0,-8.0
23792,Steven Davis,77.0,76.0,-1.0
23793,Stuart Taylor,73.0,66.0,-7.0
23794,Thomas Sorensen,74.0,71.0,-3.0
23806,Peter Whittingham,70.0,70.0,0.0
23813,Maik Taylor,71.0,66.0,-5.0
23818,Matthew Upson,79.0,71.0,-8.0
23819,Mikael Forssell,76.0,64.0,-12.0
23823,Daniel Fox,53.0,68.0,15.0
23837,Scott Dann,56.0,78.0,22.0
23839,Sone Aluko,54.0,73.0,19.0
23849,Mark Gower,62.0,62.0,0.0
23853,Walter Pandiani,78.0,71.0,-7.0
23864,Cleveland Taylor,66.0,61.0,-5.0
23866,Andrew Keogh,69.0,67.0,-2.0
23869,Jerel Ifil,58.0,63.0,5.0
23881,Alan Tate,59.0,65.0,6.0
23882,Leon Britton,63.0,76.0,13.0
23889,Aaron Mokoena,75.0,68.0,-7.0
23891,Owain Tudor Jones,56.0,62.0,6.0
23913,Tugay Kerimoglou,73.0,71.0,-2.0
23916,Morten Gamst Pedersen,85.0,68.0,-17.0
23918,Peter Enckelman,70.0,59.0,-11.0
23921,Ryan Nelsen,79.0,74.0,-5.0
23922,Steven Reid,77.0,68.0,-9.0
23927,El Hadji Diouf,81.0,66.0,-15.0
23930,Jaroslaw Fojut,62.0,68.0,6.0
23931,Joey O'Brien,68.0,68.0,0.0
23932,Jussi Jaaskelainen,79.0,69.0,-10.0
23933,Kevin Nolan,80.0,71.0,-9.0
23934,Kevin Davies,76.0,60.0,-16.0
23936,Ricardo Vaz Te,71.0,70.0,-1.0
23937,Ricardo Gardner,71.0,69.0,-2.0
23939,Tal Ben Haim,79.0,69.0,-10.0
23946,Bryan Hughes,71.0,59.0,-12.0
23947,Goncalo Brandao,64.0,72.0,8.0
23949,Darren Bent,85.0,73.0,-12.0
23950,Dean Kiely,74.0,63.0,-11.0
23951,Dennis Rommedahl,71.0,65.0,-6.0
23953,Hermann Hreidarsson,74.0,63.0,-11.0
23954,Jerome Thomas,75.0,68.0,-7.0
23979,Robert Elliot,63.0,69.0,6.0
23983,Geremi,75.0,72.0,-3.0
23984,Carlo Cudicini,76.0,66.0,-10.0
23986,Filipe Oliveira,69.0,65.0,-4.0
23987,Joe Keenan,58.0,56.0,-2.0
23988,Lassana Diarra,73.0,82.0,9.0
23991,Scott Sinclair,71.0,75.0,4.0
23997,Bjarni Vidarsson,69.0,61.0,-8.0
23998,David Weir,71.0,69.0,-2.0
23999,Gary Naysmith,69.0,61.0,-8.0
24000,Iain Turner,71.0,60.0,-11.0
24001,James Beattie,74.0,60.0,-14.0
24002,James McFadden,77.0,66.0,-11.0
24003,James Vaughan,75.0,69.0,-6.0
24004,Joseph Yobo,80.0,74.0,-6.0
24005,Lee Carsley,77.0,68.0,-9.0
24006,Leon Osman,73.0,75.0,2.0
24011,Mikel Arteta,82.0,78.0,-4.0
24013,Per Kroeldrup,80.0,70.0,-10.0
24020,Simon Davies,78.0,71.0,-7.0
24022,Terry Dunfield,52.0,63.0,11.0
24023,Tony Hibbert,71.0,72.0,1.0
24024,Alan O'Brien,69.0,59.0,-10.0
24037,Collins John,74.0,63.0,-11.0
24040,Simon King,53.0,57.0,4.0
24064,Kieren Westwood,61.0,75.0,14.0
24077,David Buchanan,45.0,62.0,17.0
24099,Hurtado Perez Moises,75.0,65.0,-10.0
24101,Heidar Helguson,74.0,67.0,-7.0
24104,Jaroslav Drobny,82.0,76.0,-6.0
24105,Liam Rosenior,71.0,71.0,0.0
24111,Tomasz Radzinski,67.0,68.0,1.0
24114,Robert Milsom,51.0,63.0,12.0
24116,Boudewijn Zenden,77.0,72.0,-5.0
24118,Sean Clohessy,54.0,62.0,8.0
24122,Alexandre Bonnet,64.0,68.0,4.0
24123,Jonathan De Guzman,74.0,76.0,2.0
24130,John Arne Riise,82.0,72.0,-10.0
24131,Jose Miguel Josemi,74.0,63.0,-11.0
24132,Mohamed Lamine Sissoko,78.0,74.0,-4.0
24133,Salif Diao,65.0,68.0,3.0
24134,Sami Hyypiae,79.0,80.0,1.0
24136,Stephen Warnock,74.0,68.0,-6.0
24137,Steve Finnan,80.0,75.0,-5.0
24138,Daniel Halfar,68.0,71.0,3.0
24147,Ben Foster,78.0,79.0,1.0
24148,Darren Fletcher,74.0,75.0,1.0
24149,Floribert Ngalula,60.0,60.0,0.0
24150,John O'Shea,76.0,75.0,-1.0
24154,Ryan Giggs,86.0,78.0,-8.0
24155,Tom Heaton,62.0,75.0,13.0
24156,Darron Gibson,63.0,76.0,13.0
24157,Fraizer Campbell,74.0,71.0,-3.0
24159,Adam Johnson,67.0,78.0,11.0
24160,Aiyegbeni Yakubu,81.0,69.0,-12.0
24161,Andrew Taylor,66.0,67.0,1.0
24162,Anthony McMahon,71.0,65.0,-6.0
24163,Chris Riggott,75.0,66.0,-9.0
24166,David Wheater,63.0,71.0,8.0
24167,Emanuel Pogatetz,70.0,68.0,-2.0
24168,Salva Ballesta,79.0,68.0,-11.0
24169,Fabio Rochemback,74.0,73.0,-1.0
24171,James Morrison,72.0,74.0,2.0
24183,Matthew Bates,63.0,58.0,-5.0
24190,Stuart Parnaby,72.0,63.0,-9.0
24205,Joey Barton,81.0,75.0,-6.0
24208,Micah Richards,83.0,77.0,-6.0
24209,Nedum Onuoha,71.0,76.0,5.0
24210,Nicky Weaver,71.0,60.0,-11.0
24211,Richard Dunne,78.0,75.0,-3.0
24212,Stephen Jordan,72.0,63.0,-9.0
24213,Stephen Ireland,72.0,75.0,3.0
24216,Sylvain Distin,79.0,77.0,-2.0
24217,Emre Belozoglu,74.0,74.0,0.0
24223,Scott Parker,82.0,75.0,-7.0
24224,Shay Given,82.0,74.0,-8.0
24225,Shola Ameobi,75.0,69.0,-6.0
24226,Stephen Carr,72.0,71.0,-1.0
24227,Steve Harper,73.0,69.0,-4.0
24228,Steven Taylor,77.0,76.0,-1.0
24229,Tim Krul,67.0,78.0,11.0
24230,Titus Bramble,72.0,72.0,0.0
24234,David Edgar,62.0,67.0,5.0
24235,Leonardo Bonucci,47.0,83.0,36.0
24255,Matthew Lockwood,60.0,60.0,0.0
24260,Craig Easton,55.0,61.0,6.0
24275,Simon Ramsden,44.0,63.0,19.0
24336,Andrew O'Brien,76.0,68.0,-8.0
24341,Jan Mucha,64.0,68.0,4.0
24364,Allan Russell,63.0,63.0,0.0
24368,Jamie Ashdown,69.0,63.0,-6.0
24372,Matthew Taylor,80.0,69.0,-11.0
24373,Richard Hughes,67.0,64.0,-3.0
24374,Valery Mezague,71.0,62.0,-9.0
24381,Marc Pugh,42.0,71.0,29.0
24383,Diego Castro,65.0,74.0,9.0
24385,Abel Aguilar,59.0,73.0,14.0
24391,Michele Fini,60.0,66.0,6.0
24393,Gary O'Neil,75.0,70.0,-5.0
24399,Ben Alnwick,62.0,63.0,1.0
24403,Michele Canini,66.0,73.0,7.0
24405,Daniele Conti,70.0,72.0,2.0
24408,Danny Collins,61.0,63.0,2.0
24409,Antonio Langella,79.0,67.0,-12.0
24410,Daryl Murphy,68.0,73.0,5.0
24411,Dean Whitehead,74.0,71.0,-3.0
24412,Diego Luis Breijo Lopez,67.0,73.0,6.0
24414,Francesco Pisano,74.0,71.0,-3.0
24415,David Suazo,83.0,74.0,-9.0
24422,Paulo Cesar,67.0,72.0,5.0
24423,Damian Tixier,64.0,58.0,-6.0
24435,Liam Lawrence,67.0,61.0,-6.0
24436,Siqueira De Olivera Luciano,76.0,70.0,-6.0
24439,Martin Woods,63.0,65.0,2.0
24440,Marco Malago,63.0,61.0,-2.0
24443,Andrea Mantovani,70.0,71.0,1.0
24446,Nyron Nosworthy,71.0,64.0,-7.0
24448,Sergio Pellissier,75.0,72.0,-3.0
24449,Stephen Elliott,70.0,63.0,-7.0
24450,Victor Obinna,74.0,71.0,-3.0
24452,Steven Caldwell,66.0,68.0,2.0
24453,Franco Semioli,76.0,66.0,-10.0
24454,Lorenzo Squizzi,67.0,67.0,0.0
24455,Stuart Holden,66.0,72.0,6.0
24456,Simone Tiribocchi,78.0,68.0,-10.0
24457,Andrea Zanchetta,77.0,74.0,-3.0
24459,Sergio Bernardo Almiron,79.0,68.0,-11.0
24464,Antonio Busce,70.0,63.0,-7.0
24469,Alex Baptiste,60.0,68.0,8.0
24475,Giles Coke,55.0,64.0,9.0
24484,Stefano Lucchini,70.0,68.0,-2.0
24491,Nicola Pozzi,74.0,66.0,-8.0
24492,Francesco Pratali,74.0,66.0,-8.0
24493,Andrea Raggi,68.0,79.0,11.0
24494,Cesar Sanchez,76.0,75.0,-1.0
24499,Valeri Bojinov,79.0,68.0,-11.0
24500,Davide Brivio,54.0,72.0,18.0
24501,Guilherme Do Prado,64.0,66.0,2.0
24502,Marco Donadel,73.0,70.0,-3.0
24503,Sebastian Frey,82.0,70.0,-12.0
24504,Alessandro Gamberini,73.0,77.0,4.0
24506,Martin Joergensen,79.0,68.0,-11.0
24507,Riccardo Montolivo,74.0,79.0,5.0
24509,Anthony Gardner,75.0,68.0,-7.0
24516,Emil Hallfredsson,68.0,75.0,7.0
24527,Marton Fulop,68.0,71.0,3.0
24528,Michael Brown,74.0,62.0,-12.0
24531,Michael Dawson,79.0,76.0,-3.0
24536,Manuel Pasqual,76.0,72.0,-4.0
24546,Michele Pazienza,66.0,69.0,3.0
24549,Giampaolo Pazzini,77.0,74.0,-3.0
24575,Andy Kirk,66.0,66.0,0.0
24579,Mark Bunn,58.0,73.0,15.0
24583,Bradley Johnson,54.0,72.0,18.0
24590,Ricardo,52.0,74.0,22.0
24591,Ricardo,80.0,68.0,-12.0
24612,Fernando,80.0,69.0,-11.0
24618,Izzy Iriekpen,62.0,59.0,-3.0
24621,Geir Ludvig Fevang,68.0,64.0,-4.0
24622,Federico Balzaretti,71.0,71.0,0.0
24624,Marcelo Zalayeta,76.0,71.0,-5.0
24625,Tommy Elphick,52.0,71.0,19.0
24630,Noe Pamarot,73.0,69.0,-4.0
24632,Paul Stalteri,73.0,68.0,-5.0
24634,Radek Cerny,69.0,66.0,-3.0
24635,Robbie Keane,84.0,80.0,-4.0
24653,Sean Davis,79.0,69.0,-10.0
24655,Teemu Tainio,78.0,68.0,-10.0
24656,Tom Huddlestone,77.0,74.0,-3.0
24658,Curtis Davies,76.0,76.0,0.0
24661,Diomansy Kamara,75.0,73.0,-2.0
24663,Jason Koumas,78.0,60.0,-18.0
24664,Jonathan Greening,71.0,62.0,-9.0
24676,David Edwards,59.0,68.0,9.0
24693,Simeon Jackson,56.0,62.0,6.0
24694,"Matthew Gilks,18",51.0,69.0,18.0
24698,Grant Holt,61.0,67.0,6.0
24701,Rory McArdle,52.0,64.0,12.0
24705,Dean Holden,65.0,59.0,-6.0
24728,Paul Robinson,69.0,67.0,-2.0
24737,Zoltan Gera,77.0,74.0,-3.0
24740,Anton Ferdinand,79.0,71.0,-8.0
24741,Bobby Zamora,76.0,71.0,-5.0
24742,Christian Dailly,70.0,63.0,-7.0
24744,Daniel Gabbidon,75.0,66.0,-9.0
24747,Hayden Mullins,73.0,65.0,-8.0
24751,James Collins,73.0,75.0,2.0
24753,Jeremie Aliadiere,77.0,76.0,-1.0
24754,Jobi McAnuff,71.0,66.0,-5.0
24772,Marlon Harewood,74.0,59.0,-15.0
24773,Matthew Etherington,76.0,75.0,-1.0
24780,Nigel Reo-Coker,78.0,65.0,-13.0
24781,Paul Konchesky,74.0,67.0,-7.0
24788,Brian Jensen,63.0,62.0,-1.0
24789,Lazaros Christodoulopoulos,65.0,72.0,7.0
24791,Cristian Molinaro,59.0,75.0,16.0
24792,Daniele Portanova,73.0,74.0,1.0
24793,Daniele Gastaldello,58.0,76.0,18.0
24800,Yossi Benayoun,80.0,76.0,-4.0
24807,Paulo Sousa,69.0,64.0,-5.0
24813,Jamie Smith,72.0,65.0,-7.0
24839,Gary Teale,69.0,61.0,-8.0
24841,Henri Camara,80.0,71.0,-9.0
24843,Jimmy Bullard,80.0,67.0,-13.0
24845,Lee McCulloch,71.0,64.0,-7.0
24846,Leighton Baines,77.0,82.0,5.0
24848,Massimo Marazzina,68.0,67.0,-1.0
24852,Luis Garcia,80.0,70.0,-10.0
24854,Simone Vergassola,69.0,66.0,-3.0
24886,Michael Pollitt,70.0,64.0,-6.0
24890,Ryan Taylor,65.0,72.0,7.0
24899,Mike Williamson,56.0,73.0,17.0
24903,Russell Martin,51.0,73.0,22.0
24915,Ikechi Anya,64.0,69.0,5.0
24932,Tonel,76.0,70.0,-6.0
24948,Ashley Williams,54.0,81.0,27.0
24952,Adam Le Fondre,51.0,70.0,19.0
24970,Cristian Zapata,58.0,76.0,18.0
24978,Barry Ferguson,84.0,62.0,-22.0
24983,Gunnar Nielsen,54.0,63.0,9.0
24984,Graeme Smith,63.0,60.0,-3.0
24985,Graeme Smith,59.0,63.0,4.0
25005,Paul Scharner,74.0,73.0,-1.0
25015,Bjoern Helge Riise,72.0,68.0,-4.0
25018,Heinz Mueller,67.0,71.0,4.0
25070,David Fox,59.0,63.0,4.0
25075,Craig Gardner,68.0,75.0,7.0
25108,Paulo Sergio,68.0,69.0,1.0
25128,Stephen O'Donnell,62.0,60.0,-2.0
25131,Sean Dillon,62.0,62.0,0.0
25150,Lee Cattermole,71.0,77.0,6.0
25156,Ali Al-Habsi,68.0,68.0,0.0
25160,Hussein Yasser,64.0,64.0,0.0
25166,David Graham,49.0,63.0,14.0
25199,Yves Makaba-Makalamby,65.0,63.0,-2.0
25253,Dickson Etuhu,69.0,65.0,-4.0
25255,Michal Papadopoulos,68.0,64.0,-4.0
25257,Mathieu Beda,71.0,65.0,-6.0
25259,Simon Cziommer,76.0,67.0,-9.0
25260,Christian Schwegler,67.0,71.0,4.0
25329,Jesper Hansen,58.0,70.0,12.0
25336,Soeren Larsen,77.0,67.0,-10.0
25337,Cristiano Lucarelli,85.0,74.0,-11.0
25338,Marco Rossi,50.0,68.0,18.0
25342,Benjani Mwaruwari,75.0,69.0,-6.0
25347,Oscar Gonzalez,74.0,72.0,-2.0
25364,Andreas Goerlitz,75.0,64.0,-11.0
25365,Andreas Ottl,71.0,70.0,-1.0
25366,Claudio Pizarro,79.0,77.0,-2.0
25374,Paulo Jorge,69.0,71.0,2.0
25382,Scott Brown,86.0,73.0,-13.0
25393,Emile Lokonda Mpenza,69.0,69.0,0.0
25411,Steven Thompson,67.0,65.0,-2.0
25415,David Jones,67.0,71.0,4.0
25416,Jonathan Hayes,67.0,69.0,2.0
25419,Ladji Keita,63.0,66.0,3.0
25421,Jamie O'Hara,52.0,68.0,16.0
25434,"Neil McCann,22",70.0,65.0,-5.0
25462,Victor Casadesus,73.0,74.0,1.0
25465,Ibrahima Gueye,66.0,63.0,-3.0
25479,Francesco Scardina,56.0,63.0,7.0
25483,Christian Schulz,74.0,74.0,0.0
25496,Dimitri Payet,72.0,83.0,11.0
25499,Nicolas Frutos,78.0,75.0,-3.0
25505,David Elebert,63.0,57.0,-6.0
25515,Mamadou Niang,83.0,67.0,-16.0
25517,Papa Bouba Diop,77.0,73.0,-4.0
25518,Habib Beye,79.0,68.0,-11.0
25519,Boukari Drame,59.0,74.0,15.0
25521,Pape Diakhate,70.0,70.0,0.0
25522,Omar Daf,72.0,64.0,-8.0
25524,Frank Rost,84.0,74.0,-10.0
25525,Siaka Tiene,66.0,71.0,5.0
25526,Andrea Ranocchia,65.0,77.0,12.0
25535,Ali Boussaboun,66.0,66.0,0.0
25537,Marouane Chamakh,80.0,74.0,-6.0
25538,Youssouf Hadji,76.0,69.0,-7.0
25539,Badr El Kaddouri,70.0,70.0,0.0
25540,Vincent Enyeama,77.0,81.0,4.0
25541,Taye Taiwo,77.0,69.0,-8.0
25543,John Utaka,81.0,72.0,-9.0
25549,Christian Obodo,79.0,68.0,-11.0
25550,Peter Odemwingie,76.0,73.0,-3.0
25551,Bartholomew Ogbeche,75.0,70.0,-5.0
25560,Guirane N'Daw,68.0,66.0,-2.0
25563,Carlos Kameni,79.0,79.0,0.0
25565,Thimothee Atouba,77.0,64.0,-13.0
25571,Achille Emana,78.0,76.0,-2.0
25572,Jean Makoun,82.0,72.0,-10.0
25574,Pierre Webo,77.0,72.0,-5.0
25575,Pierre Boya,66.0,65.0,-1.0
25579,David Robertson,62.0,59.0,-3.0
25581,Manuel Belleri,74.0,67.0,-7.0
25583,Kevin Smith,58.0,58.0,0.0
25584,Cribari,77.0,55.0,-22.0
25587,Lorenzo De Silvestri,67.0,76.0,9.0
25588,Fabio Firmani,73.0,69.0,-4.0
25594,Stefano Mauri,77.0,77.0,0.0
25595,Gaby Mudingayi,71.0,69.0,-2.0
25597,Goran Pandev,77.0,74.0,-3.0
25598,Tommaso Rocchi,83.0,69.0,-14.0
25600,Rory Fallon,61.0,59.0,-2.0
25604,Roberto,68.0,67.0,-1.0
25611,Morten Duncan Rasmussen,80.0,70.0,-10.0
25612,Rick Hoogendorp,65.0,64.0,-1.0
25617,Wesley,56.0,72.0,16.0
25619,Bertin Tomou,58.0,64.0,6.0
25625,Jamie Mole,60.0,62.0,2.0
25628,Marco Caligiuri,70.0,71.0,1.0
25636,Orlando Dos Santos Costa,63.0,62.0,-1.0
25640,Anthony Lurling,69.0,68.0,-1.0
25642,Kaba Diawara,63.0,65.0,2.0
25643,Georgios Samaras,75.0,69.0,-6.0
25644,Martin Latka,64.0,73.0,9.0
25655,Hossam Ghaly,72.0,71.0,-1.0
25657,Ismael Bangoura,73.0,68.0,-5.0
25659,Fode Mansare,74.0,70.0,-4.0
25661,Pascal Feindouno,81.0,69.0,-12.0
25664,Dianbobo Balde,74.0,67.0,-7.0
25666,Victor Anichebe,74.0,73.0,-1.0
25667,Martin Olsson,58.0,74.0,16.0
25668,Rory Delap,65.0,63.0,-2.0
25674,Dougie Imrie,61.0,62.0,1.0
25693,Nelson Benitez,69.0,69.0,0.0
25730,Jonathan Jager,67.0,69.0,2.0
25735,Juan Pablo Carrizo,77.0,74.0,-3.0
25749,Tom Caluwe,68.0,67.0,-1.0
25751,Danijel Milicevic,62.0,76.0,14.0
25753,Ezequiel Luna,60.0,72.0,12.0
25759,Gonzalo Higuain,78.0,86.0,8.0
25760,Massimo Colomba,61.0,64.0,3.0
25766,Paulinho,69.0,69.0,0.0
25770,Damir Dzombic,57.0,57.0,0.0
25771,Reto Zanni,64.0,66.0,2.0
25772,Zdravko Kuzmanovic,67.0,74.0,7.0
25773,Ivan Rakitic,75.0,85.0,10.0
25779,Marcel Herzog,61.0,60.0,-1.0
25782,Cesar Fernando,61.0,58.0,-3.0
25789,Juan Pablo Garat,53.0,58.0,5.0
25790,Jiri Koubsky,66.0,61.0,-5.0
25791,Mijat Maric,66.0,70.0,4.0
25792,Philippe Montandon,59.0,60.0,1.0
25793,Marc Zellweger,58.0,56.0,-2.0
25794,Davide Calla,66.0,66.0,0.0
25795,Pascal Cerrone,60.0,60.0,0.0
25796,Juergen Gjasula,61.0,69.0,8.0
25797,David Marazzi,60.0,56.0,-4.0
25798,Bruno Lazaroni,66.0,67.0,1.0
25802,Henri Siqueira-Barras,54.0,57.0,3.0
25804,Selver Hodzic,62.0,60.0,-2.0
25806,Silvan Aegerter,69.0,64.0,-5.0
25809,Nelson Ferreira,67.0,65.0,-2.0
25811,Johnny Leoni,68.0,65.0,-3.0
25812,Marc Schneider,71.0,61.0,-10.0
25813,Florian Stahel,69.0,62.0,-7.0
25815,Steve von Bergen,70.0,72.0,2.0
25816,Almen Abdi,58.0,72.0,14.0
25818,Gokhan Inler,69.0,77.0,8.0
25819,Raffael,76.0,81.0,5.0
25823,Sergio Bastida,62.0,64.0,2.0
25824,Alexandre Alphonse,69.0,67.0,-2.0
25830,Jonathan Parr,56.0,68.0,12.0
25835,Kim Jaggy,63.0,61.0,-2.0
25836,Roland Schwegler,66.0,67.0,1.0
25837,Antonio Carlos Dos Santos,73.0,70.0,-3.0
25839,Michel Renggli,63.0,63.0,0.0
25840,Veroljub Salatic,68.0,68.0,0.0
25843,Scott Lee Sutter,62.0,67.0,5.0
25849,Mobulu M'Futi,56.0,61.0,5.0
25852,Jean Francois Bedenik,61.0,63.0,2.0
25856,Kader Mangane,64.0,74.0,10.0
25859,Matar Coly,64.0,59.0,-5.0
25860,Raphael Nuzzolo,56.0,71.0,15.0
25863,Bastien Geiger,54.0,55.0,1.0
25879,Nicolas Marazzi,61.0,63.0,2.0
25905,Ricardo Silva,67.0,65.0,-2.0
25906,Ze Manuel,74.0,70.0,-4.0
25908,Cadu,69.0,69.0,0.0
25913,Helder Rosario,68.0,61.0,-7.0
25915,Igor Rocha,58.0,61.0,3.0
25920,Bruno Alves,75.0,78.0,3.0
25921,Pepe,83.0,84.0,1.0
25922,Marek Cech,74.0,70.0,-4.0
25923,Raul Meireles,78.0,76.0,-2.0
25924,Paulo Assuncao,77.0,71.0,-6.0
25925,Jose Bosingwa,77.0,71.0,-6.0
25926,Alan,69.0,74.0,5.0
25927,Jorginho,74.0,70.0,-4.0
25929,Bruno Moraes,72.0,68.0,-4.0
25930,Hugo Leal,71.0,68.0,-3.0
25933,Guga,65.0,63.0,-2.0
25935,Derlei,74.0,74.0,0.0
25942,Rui Sacramento,63.0,64.0,1.0
25947,Marco Woelfli,66.0,65.0,-1.0
25948,Steve Gohouri,69.0,67.0,-2.0
25951,Mario Raimondi,66.0,58.0,-8.0
25952,Carlos Varela,67.0,69.0,2.0
25957,Igor de Camargo,72.0,71.0,-1.0
25958,Ibad Muhamadu,60.0,60.0,0.0
25962,Joao Pedro,60.0,60.0,0.0
25975,Steven Jennings,56.0,61.0,5.0
25977,Morten Skoubo,70.0,64.0,-6.0
25984,Daniel Agger,83.0,77.0,-6.0
25986,Nilmar,78.0,83.0,5.0
25990,Joao Pereira,70.0,76.0,6.0
25993,Rui Nereu,65.0,66.0,1.0
25994,Leo,74.0,69.0,-5.0
25995,Ricardo Rocha,73.0,65.0,-8.0
25997,Georgios Karagounis,75.0,70.0,-5.0
25998,Nuno Assis,71.0,77.0,6.0
26002,Kenneth Vermeer,67.0,78.0,11.0
26003,Hans Vonk,69.0,69.0,0.0
26004,Emanuel Boakye,67.0,60.0,-7.0
26005,Thomas Vermaelen,71.0,80.0,9.0
26010,Jeffrey Sarpong,57.0,67.0,10.0
26014,Victor Hugo Montano,62.0,67.0,5.0
26015,Philippe Delaye,62.0,65.0,3.0
26016,Michael Timisela,63.0,66.0,3.0
26022,Xavier Collin,66.0,67.0,1.0
26027,Martial Robin,56.0,59.0,3.0
26028,Romain Rocchi,70.0,63.0,-7.0
26029,Rodrigo Lacerda,68.0,58.0,-10.0
26040,Djamel Abdoun,61.0,69.0,8.0
26044,Krisztian Vadocz,63.0,68.0,5.0
26045,Ludovic Genest,53.0,64.0,11.0
26051,Renaud Cohade,70.0,73.0,3.0
26052,Laurent Bonnart,75.0,65.0,-10.0
26057,Guillaume Loriot,68.0,67.0,-1.0
26065,Stephane Besle,55.0,62.0,7.0
26066,Kamil Zayatte,60.0,66.0,6.0
26078,Flavien La Postollec,61.0,66.0,5.0
26085,Alain Cantareil,68.0,62.0,-6.0
26092,Joao Paulo,64.0,64.0,0.0
26096,Clarence Seedorf,79.0,82.0,3.0
26098,Kakha Kaladze,86.0,76.0,-10.0
26099,Paolo Maldini,82.0,77.0,-5.0
26107,Franck Beria,70.0,73.0,3.0
26108,Younes Kaboul,73.0,76.0,3.0
26109,Baptiste Martin,57.0,69.0,12.0
26111,Bacary Sagna,76.0,80.0,4.0
26112,Benoit Cheyrou,77.0,73.0,-4.0
